reg_date,hour_reg,day_of_reg,pick_rgn2_nm,month,week,rider_cnt_w_1,order_cnt_w_1,is_holiday2,is_rain,rider_cnt_w_2,rider_cnt_w_3,rider_cnt_w_4,order_cnt_w_2,order_cnt_w_3,order_cnt_w_4,group_s
2023-05-30,23,화요일,영등포구,5,4,118,207,0,1,,,,,,,B
2023-05-30,9,화요일,용산구,5,4,38,63,0,1,,,,,,,B
2023-05-30,10,화요일,용산구,5,4,78,123,0,1,,,,,,,B
2023-05-30,11,화요일,용산구,5,4,168,335,0,1,,,,,,,B
2023-05-30,12,화요일,용산구,5,4,166,273,0,1,,,,,,,B
2023-05-30,13,화요일,용산구,5,4,114,184,0,1,,,,,,,B
2023-05-30,14,화요일,용산구,5,4,72,116,0,1,,,,,,,B
2023-05-30,15,화요일,용산구,5,4,98,192,0,1,,,,,,,B
2023-05-30,16,화요일,용산구,5,4,115,194,0,1,,,,,,,B
2023-05-30,17,화요일,용산구,5,4,170,295,0,1,,,,,,,B
2023-05-30,18,화요일,용산구,5,4,236,460,0,1,,,,,,,B
2023-05-30,19,화요일,용산구,5,4,272,497,0,1,,,,,,,B
2023-05-30,20,화요일,용산구,5,4,203,328,0,1,,,,,,,B
2023-05-30,21,화요일,용산구,5,4,111,189,0,1,,,,,,,B
2023-05-30,22,화요일,용산구,5,4,92,160,0,1,,,,,,,B
2023-05-30,23,화요일,용산구,5,4,49,77,0,1,,,,,,,B
2023-05-30,9,화요일,은평구,5,4,33,47,0,1,,,,,,,B
2023-05-30,10,화요일,은평구,5,4,76,118,0,1,,,,,,,B
2023-05-30,11,화요일,은평구,5,4,161,316,0,1,,,,,,,B
2023-05-30,12,화요일,은평구,5,4,179,341,0,1,,,,,,,B
2023-05-30,13,화요일,은평구,5,4,115,235,0,1,,,,,,,B
2023-05-30,14,화요일,은평구,5,4,99,187,0,1,,,,,,,B
2023-05-30,15,화요일,은평구,5,4,118,245,0,1,,,,,,,B
2023-05-30,16,화요일,은평구,5,4,154,344,0,1,,,,,,,B
2023-05-30,17,화요일,은평구,5,4,212,422,0,1,,,,,,,B
2023-05-30,18,화요일,은평구,5,4,317,681,0,1,,,,,,,B
2023-05-30,19,화요일,은평구,5,4,338,769,0,1,,,,,,,B
2023-05-30,20,화요일,은평구,5,4,274,599,0,1,,,,,,,B
2023-05-30,21,화요일,은평구,5,4,186,436,0,1,,,,,,,B
2023-05-30,22,화요일,은평구,5,4,134,297,0,1,,,,,,,B
2023-05-30,23,화요일,은평구,5,4,91,178,0,1,,,,,,,B
2023-05-30,9,화요일,종로구,5,4,23,34,0,1,,,,,,,B
2023-05-30,10,화요일,종로구,5,4,68,85,0,1,,,,,,,B
2023-05-30,11,화요일,종로구,5,4,184,311,0,1,,,,,,,B
2023-05-30,12,화요일,종로구,5,4,144,210,0,1,,,,,,,B
2023-05-30,13,화요일,종로구,5,4,102,155,0,1,,,,,,,B
2023-05-30,14,화요일,종로구,5,4,64,93,0,1,,,,,,,B
2023-05-30,15,화요일,종로구,5,4,65,99,0,1,,,,,,,B
2023-05-30,16,화요일,종로구,5,4,96,140,0,1,,,,,,,B
2023-05-30,17,화요일,종로구,5,4,132,192,0,1,,,,,,,B
2023-05-30,18,화요일,종로구,5,4,187,282,0,1,,,,,,,B
2023-05-30,19,화요일,종로구,5,4,146,221,0,1,,,,,,,B
2023-05-30,20,화요일,종로구,5,4,118,161,0,1,,,,,,,B
2023-05-30,21,화요일,종로구,5,4,66,96,0,1,,,,,,,B
2023-05-30,22,화요일,종로구,5,4,54,74,0,1,,,,,,,B
2023-05-30,23,화요일,종로구,5,4,36,39,0,1,,,,,,,B
2023-05-30,9,화요일,중구,5,4,26,39,0,1,,,,,,,B
2023-05-30,10,화요일,중구,5,4,77,100,0,1,,,,,,,B
2023-05-30,11,화요일,중구,5,4,207,331,0,1,,,,,,,B
2023-05-30,12,화요일,중구,5,4,156,214,0,1,,,,,,,B
2023-05-30,13,화요일,중구,5,4,79,120,0,1,,,,,,,B
2023-05-30,14,화요일,중구,5,4,57,74,0,1,,,,,,,B
2023-05-30,15,화요일,중구,5,4,60,83,0,1,,,,,,,B
2023-05-30,16,화요일,중구,5,4,85,127,0,1,,,,,,,B
2023-05-30,17,화요일,중구,5,4,110,143,0,1,,,,,,,B
2023-05-30,18,화요일,중구,5,4,167,253,0,1,,,,,,,B
2023-05-30,19,화요일,중구,5,4,164,245,0,1,,,,,,,B
2023-05-30,20,화요일,중구,5,4,117,174,0,1,,,,,,,B
2023-05-30,21,화요일,중구,5,4,69,110,0,1,,,,,,,B
2023-05-30,22,화요일,중구,5,4,58,81,0,1,,,,,,,B
2023-05-30,23,화요일,중구,5,4,35,43,0,1,,,,,,,B
2023-05-30,9,화요일,중랑구,5,4,28,42,0,1,,,,,,,B
2023-05-30,10,화요일,중랑구,5,4,63,103,0,1,,,,,,,B
2023-05-30,11,화요일,중랑구,5,4,128,227,0,1,,,,,,,B
2023-05-30,12,화요일,중랑구,5,4,131,220,0,1,,,,,,,B
2023-05-30,13,화요일,중랑구,5,4,106,187,0,1,,,,,,,B
2023-05-30,14,화요일,중랑구,5,4,84,129,0,1,,,,,,,B
2023-05-30,15,화요일,중랑구,5,4,88,179,0,1,,,,,,,B
2023-05-30,16,화요일,중랑구,5,4,114,221,0,1,,,,,,,B
2023-05-30,17,화요일,중랑구,5,4,162,292,0,1,,,,,,,B
2023-05-30,18,화요일,중랑구,5,4,244,474,0,1,,,,,,,B
2023-05-30,19,화요일,중랑구,5,4,277,566,0,1,,,,,,,B
2023-05-30,20,화요일,중랑구,5,4,227,409,0,1,,,,,,,B
2023-05-30,21,화요일,중랑구,5,4,151,319,0,1,,,,,,,B
2023-05-30,22,화요일,중랑구,5,4,103,208,0,1,,,,,,,B
2023-05-30,23,화요일,중랑구,5,4,65,122,0,1,,,,,,,B
2023-05-31,9,수요일,강남구,5,4,203,413,0,1,,,,,,,B
2023-05-31,10,수요일,강남구,5,4,440,844,0,1,,,,,,,B
2023-05-31,11,수요일,강남구,5,4,959,2720,0,1,,,,,,,B
2023-05-31,12,수요일,강남구,5,4,887,1997,0,1,,,,,,,B
2023-05-31,13,수요일,강남구,5,4,547,1182,0,1,,,,,,,B
2023-05-31,14,수요일,강남구,5,4,384,850,0,1,,,,,,,B
2023-05-31,15,수요일,강남구,5,4,415,1067,0,1,,,,,,,B
2023-05-31,16,수요일,강남구,5,4,532,1209,0,1,,,,,,,B
2023-05-31,17,수요일,강남구,5,4,735,1656,0,1,,,,,,,B
2023-05-31,18,수요일,강남구,5,4,927,2385,0,1,,,,,,,B
2023-05-31,19,수요일,강남구,5,4,875,2167,0,1,,,,,,,B
2023-05-31,20,수요일,강남구,5,4,645,1554,0,1,,,,,,,B
2023-05-31,21,수요일,강남구,5,4,489,1207,0,1,,,,,,,B
2023-05-31,22,수요일,강남구,5,4,391,901,0,1,,,,,,,B
2023-05-31,23,수요일,강남구,5,4,308,744,0,1,,,,,,,B
2023-05-31,9,수요일,강동구,5,4,45,82,0,1,,,,,,,B
2023-05-31,10,수요일,강동구,5,4,81,165,0,1,,,,,,,B
2023-05-31,11,수요일,강동구,5,4,167,450,0,1,,,,,,,B
2023-05-31,12,수요일,강동구,5,4,169,400,0,1,,,,,,,B
2023-05-31,13,수요일,강동구,5,4,118,280,0,1,,,,,,,B
2023-05-31,14,수요일,강동구,5,4,116,237,0,1,,,,,,,B
2023-05-31,15,수요일,강동구,5,4,129,333,0,1,,,,,,,B
2023-05-31,16,수요일,강동구,5,4,158,391,0,1,,,,,,,B
2023-05-31,17,수요일,강동구,5,4,201,500,0,1,,,,,,,B
2023-05-31,18,수요일,강동구,5,4,261,821,0,1,,,,,,,B
2023-05-31,19,수요일,강동구,5,4,294,846,0,1,,,,,,,B
2023-05-31,20,수요일,강동구,5,4,231,598,0,1,,,,,,,B
2023-05-31,21,수요일,강동구,5,4,151,369,0,1,,,,,,,B
2023-05-31,22,수요일,강동구,5,4,120,314,0,1,,,,,,,B
2023-05-31,23,수요일,강동구,5,4,71,172,0,1,,,,,,,B
2023-05-31,9,수요일,강북구,5,4,35,47,0,1,,,,,,,B
2023-05-31,10,수요일,강북구,5,4,63,84,0,1,,,,,,,B
2023-05-31,11,수요일,강북구,5,4,130,223,0,1,,,,,,,B
2023-05-31,12,수요일,강북구,5,4,146,228,0,1,,,,,,,B
2023-05-31,13,수요일,강북구,5,4,115,174,0,1,,,,,,,B
2023-05-31,14,수요일,강북구,5,4,81,128,0,1,,,,,,,B
2023-05-31,15,수요일,강북구,5,4,99,190,0,1,,,,,,,B
2023-05-31,16,수요일,강북구,5,4,123,226,0,1,,,,,,,B
2023-05-31,17,수요일,강북구,5,4,175,292,0,1,,,,,,,B
2023-05-31,18,수요일,강북구,5,4,245,429,0,1,,,,,,,B
2023-05-31,19,수요일,강북구,5,4,249,446,0,1,,,,,,,B
2023-05-31,20,수요일,강북구,5,4,212,367,0,1,,,,,,,B
2023-05-31,21,수요일,강북구,5,4,151,264,0,1,,,,,,,B
2023-05-31,22,수요일,강북구,5,4,109,180,0,1,,,,,,,B
2023-05-31,23,수요일,강북구,5,4,77,126,0,1,,,,,,,B
2023-05-31,9,수요일,강서구,5,4,90,165,0,1,,,,,,,B
2023-05-31,10,수요일,강서구,5,4,150,306,0,1,,,,,,,B
2023-05-31,11,수요일,강서구,5,4,304,778,0,1,,,,,,,B
2023-05-31,12,수요일,강서구,5,4,317,704,0,1,,,,,,,B
2023-05-31,13,수요일,강서구,5,4,240,506,0,1,,,,,,,B
2023-05-31,14,수요일,강서구,5,4,188,353,0,1,,,,,,,B
2023-05-31,15,수요일,강서구,5,4,197,490,0,1,,,,,,,B
2023-05-31,16,수요일,강서구,5,4,287,602,0,1,,,,,,,B
2023-05-31,17,수요일,강서구,5,4,347,784,0,1,,,,,,,B
2023-05-31,18,수요일,강서구,5,4,523,1428,0,1,,,,,,,B
2023-05-31,19,수요일,강서구,5,4,568,1474,0,1,,,,,,,B
2023-05-31,20,수요일,강서구,5,4,439,1051,0,1,,,,,,,B
2023-05-31,21,수요일,강서구,5,4,305,703,0,1,,,,,,,B
2023-05-31,22,수요일,강서구,5,4,225,494,0,1,,,,,,,B
2023-05-31,23,수요일,강서구,5,4,154,351,0,1,,,,,,,B
2023-05-31,9,수요일,관악구,5,4,104,193,0,1,,,,,,,B
2023-05-31,10,수요일,관악구,5,4,156,321,0,1,,,,,,,B
2023-05-31,11,수요일,관악구,5,4,342,843,0,1,,,,,,,B
2023-05-31,12,수요일,관악구,5,4,356,776,0,1,,,,,,,B
2023-05-31,13,수요일,관악구,5,4,277,567,0,1,,,,,,,B
2023-05-31,14,수요일,관악구,5,4,217,466,0,1,,,,,,,B
2023-05-31,15,수요일,관악구,5,4,288,761,0,1,,,,,,,B
2023-05-31,16,수요일,관악구,5,4,359,799,0,1,,,,,,,B
2023-05-31,17,수요일,관악구,5,4,455,949,0,1,,,,,,,B
2023-05-31,18,수요일,관악구,5,4,621,1550,0,1,,,,,,,B
2023-05-31,19,수요일,관악구,5,4,661,1750,0,1,,,,,,,B
2023-05-31,20,수요일,관악구,5,4,570,1401,0,1,,,,,,,B
2023-05-31,21,수요일,관악구,5,4,423,1014,0,1,,,,,,,B
2023-05-31,22,수요일,관악구,5,4,327,790,0,1,,,,,,,B
2023-05-31,23,수요일,관악구,5,4,284,664,0,1,,,,,,,B
2023-05-31,9,수요일,광진구,5,4,38,64,0,1,,,,,,,B
2023-05-31,10,수요일,광진구,5,4,86,133,0,1,,,,,,,B
2023-05-31,11,수요일,광진구,5,4,187,382,0,1,,,,,,,B
2023-05-31,12,수요일,광진구,5,4,181,377,0,1,,,,,,,B
2023-05-31,13,수요일,광진구,5,4,134,256,0,1,,,,,,,B
2023-05-31,14,수요일,광진구,5,4,107,185,0,1,,,,,,,B
2023-05-31,15,수요일,광진구,5,4,124,283,0,1,,,,,,,B
2023-05-31,16,수요일,광진구,5,4,160,363,0,1,,,,,,,B
2023-05-31,17,수요일,광진구,5,4,215,437,0,1,,,,,,,B
2023-05-31,18,수요일,광진구,5,4,306,697,0,1,,,,,,,B
2023-05-31,19,수요일,광진구,5,4,327,772,0,1,,,,,,,B
2023-05-31,20,수요일,광진구,5,4,257,545,0,1,,,,,,,B
2023-05-31,21,수요일,광진구,5,4,184,402,0,1,,,,,,,B
2023-05-31,22,수요일,광진구,5,4,139,302,0,1,,,,,,,B
2023-05-31,23,수요일,광진구,5,4,92,203,0,1,,,,,,,B
2023-05-31,9,수요일,구로구,5,4,30,39,0,1,,,,,,,B
2023-05-31,10,수요일,구로구,5,4,71,102,0,1,,,,,,,B
2023-05-31,11,수요일,구로구,5,4,186,292,0,1,,,,,,,B
2023-05-31,12,수요일,구로구,5,4,151,238,0,1,,,,,,,B
2023-05-31,13,수요일,구로구,5,4,116,184,0,1,,,,,,,B
2023-05-31,14,수요일,구로구,5,4,82,127,0,1,,,,,,,B
2023-05-31,15,수요일,구로구,5,4,99,196,0,1,,,,,,,B
2023-05-31,16,수요일,구로구,5,4,150,251,0,1,,,,,,,B
2023-05-31,17,수요일,구로구,5,4,200,331,0,1,,,,,,,B
2023-05-31,18,수요일,구로구,5,4,311,588,0,1,,,,,,,B
2023-05-31,19,수요일,구로구,5,4,325,623,0,1,,,,,,,B
2023-05-31,20,수요일,구로구,5,4,222,397,0,1,,,,,,,B
2023-05-31,21,수요일,구로구,5,4,151,274,0,1,,,,,,,B
2023-05-31,22,수요일,구로구,5,4,120,213,0,1,,,,,,,B
2023-05-31,23,수요일,구로구,5,4,65,109,0,1,,,,,,,B
2023-05-31,9,수요일,금천구,5,4,32,47,0,1,,,,,,,B
2023-05-31,10,수요일,금천구,5,4,73,119,0,1,,,,,,,B
2023-05-31,11,수요일,금천구,5,4,163,303,0,1,,,,,,,B
2023-05-31,12,수요일,금천구,5,4,110,184,0,1,,,,,,,B
2023-05-31,13,수요일,금천구,5,4,100,166,0,1,,,,,,,B
2023-05-31,14,수요일,금천구,5,4,74,114,0,1,,,,,,,B
2023-05-31,15,수요일,금천구,5,4,88,167,0,1,,,,,,,B
2023-05-31,16,수요일,금천구,5,4,113,193,0,1,,,,,,,B
2023-05-31,17,수요일,금천구,5,4,158,255,0,1,,,,,,,B
2023-05-31,18,수요일,금천구,5,4,234,485,0,1,,,,,,,B
2023-05-31,19,수요일,금천구,5,4,256,533,0,1,,,,,,,B
2023-05-31,20,수요일,금천구,5,4,205,393,0,1,,,,,,,B
2023-05-31,21,수요일,금천구,5,4,140,236,0,1,,,,,,,B
2023-05-31,22,수요일,금천구,5,4,104,182,0,1,,,,,,,B
2023-05-31,23,수요일,금천구,5,4,72,118,0,1,,,,,,,B
2023-05-31,9,수요일,노원구,5,4,34,52,0,1,,,,,,,B
2023-05-31,10,수요일,노원구,5,4,91,135,0,1,,,,,,,B
2023-05-31,11,수요일,노원구,5,4,194,364,0,1,,,,,,,B
2023-05-31,12,수요일,노원구,5,4,196,389,0,1,,,,,,,B
2023-05-31,13,수요일,노원구,5,4,154,251,0,1,,,,,,,B
2023-05-31,14,수요일,노원구,5,4,102,176,0,1,,,,,,,B
2023-05-31,15,수요일,노원구,5,4,155,322,0,1,,,,,,,B
2023-05-31,16,수요일,노원구,5,4,183,377,0,1,,,,,,,B
2023-05-31,17,수요일,노원구,5,4,252,478,0,1,,,,,,,B
2023-05-31,18,수요일,노원구,5,4,355,789,0,1,,,,,,,B
2023-05-31,19,수요일,노원구,5,4,351,734,0,1,,,,,,,B
2023-05-31,20,수요일,노원구,5,4,282,543,0,1,,,,,,,B
2023-05-31,21,수요일,노원구,5,4,173,348,0,1,,,,,,,B
2023-05-31,22,수요일,노원구,5,4,130,239,0,1,,,,,,,B
2023-05-31,23,수요일,노원구,5,4,71,128,0,1,,,,,,,B
2023-05-31,9,수요일,도봉구,5,4,14,17,0,1,,,,,,,B
2023-05-31,10,수요일,도봉구,5,4,31,52,0,1,,,,,,,B
2023-05-31,11,수요일,도봉구,5,4,102,149,0,1,,,,,,,B
2023-05-31,12,수요일,도봉구,5,4,91,132,0,1,,,,,,,B
2023-05-31,13,수요일,도봉구,5,4,60,86,0,1,,,,,,,B
2023-05-31,14,수요일,도봉구,5,4,70,96,0,1,,,,,,,B
2023-05-31,15,수요일,도봉구,5,4,62,115,0,1,,,,,,,B
2023-05-31,16,수요일,도봉구,5,4,86,146,0,1,,,,,,,B
2023-05-31,17,수요일,도봉구,5,4,122,188,0,1,,,,,,,B
2023-05-31,18,수요일,도봉구,5,4,160,303,0,1,,,,,,,B
2023-05-31,19,수요일,도봉구,5,4,179,321,0,1,,,,,,,B
2023-05-31,20,수요일,도봉구,5,4,144,215,0,1,,,,,,,B
2023-05-31,21,수요일,도봉구,5,4,96,151,0,1,,,,,,,B
2023-05-31,22,수요일,도봉구,5,4,68,107,0,1,,,,,,,B
2023-05-31,23,수요일,도봉구,5,4,33,55,0,1,,,,,,,B
2023-05-31,9,수요일,동대문구,5,4,46,60,0,1,,,,,,,B
2023-05-31,10,수요일,동대문구,5,4,98,144,0,1,,,,,,,B
2023-05-31,11,수요일,동대문구,5,4,212,397,0,1,,,,,,,B
2023-05-31,12,수요일,동대문구,5,4,212,370,0,1,,,,,,,B
2023-05-31,13,수요일,동대문구,5,4,171,264,0,1,,,,,,,B
2023-05-31,14,수요일,동대문구,5,4,117,187,0,1,,,,,,,B
2023-05-31,15,수요일,동대문구,5,4,130,254,0,1,,,,,,,B
2023-05-31,16,수요일,동대문구,5,4,160,300,0,1,,,,,,,B
2023-05-31,17,수요일,동대문구,5,4,232,416,0,1,,,,,,,B
2023-05-31,18,수요일,동대문구,5,4,327,621,0,1,,,,,,,B
2023-05-31,19,수요일,동대문구,5,4,323,633,0,1,,,,,,,B
2023-05-31,20,수요일,동대문구,5,4,264,476,0,1,,,,,,,B
2023-05-31,21,수요일,동대문구,5,4,170,298,0,1,,,,,,,B
2023-05-31,22,수요일,동대문구,5,4,134,256,0,1,,,,,,,B
2023-05-31,23,수요일,동대문구,5,4,87,161,0,1,,,,,,,B
2023-05-31,9,수요일,동작구,5,4,29,39,0,1,,,,,,,B
2023-05-31,10,수요일,동작구,5,4,72,116,0,1,,,,,,,B
2023-05-31,11,수요일,동작구,5,4,172,303,0,1,,,,,,,B
2023-05-31,12,수요일,동작구,5,4,176,314,0,1,,,,,,,B
2023-05-31,13,수요일,동작구,5,4,126,197,0,1,,,,,,,B
2023-05-31,14,수요일,동작구,5,4,102,167,0,1,,,,,,,B
2023-05-31,15,수요일,동작구,5,4,116,231,0,1,,,,,,,B
2023-05-31,16,수요일,동작구,5,4,181,326,0,1,,,,,,,B
2023-05-31,17,수요일,동작구,5,4,223,399,0,1,,,,,,,B
2023-05-31,18,수요일,동작구,5,4,346,687,0,1,,,,,,,B
2023-05-31,19,수요일,동작구,5,4,327,633,0,1,,,,,,,B
2023-05-31,20,수요일,동작구,5,4,252,432,0,1,,,,,,,B
2023-05-31,21,수요일,동작구,5,4,163,292,0,1,,,,,,,B
2023-05-31,22,수요일,동작구,5,4,139,230,0,1,,,,,,,B
2023-05-31,23,수요일,동작구,5,4,93,142,0,1,,,,,,,B
2023-05-31,9,수요일,마포구,5,4,70,104,0,1,,,,,,,B
2023-05-31,10,수요일,마포구,5,4,157,234,0,1,,,,,,,B
2023-05-31,11,수요일,마포구,5,4,368,759,0,1,,,,,,,B
2023-05-31,12,수요일,마포구,5,4,342,667,0,1,,,,,,,B
2023-05-31,13,수요일,마포구,5,4,252,480,0,1,,,,,,,B
2023-05-31,14,수요일,마포구,5,4,183,326,0,1,,,,,,,B
2023-05-31,15,수요일,마포구,5,4,213,427,0,1,,,,,,,B
2023-05-31,16,수요일,마포구,5,4,283,536,0,1,,,,,,,B
2023-05-31,17,수요일,마포구,5,4,401,739,0,1,,,,,,,B
2023-05-31,18,수요일,마포구,5,4,543,1067,0,1,,,,,,,B
2023-05-31,19,수요일,마포구,5,4,574,1165,0,1,,,,,,,B
2023-05-31,20,수요일,마포구,5,4,417,804,0,1,,,,,,,B
2023-05-31,21,수요일,마포구,5,4,249,461,0,1,,,,,,,B
2023-05-31,22,수요일,마포구,5,4,219,398,0,1,,,,,,,B
2023-05-31,23,수요일,마포구,5,4,150,258,0,1,,,,,,,B
2023-05-31,9,수요일,서대문구,5,4,38,45,0,1,,,,,,,B
2023-05-31,10,수요일,서대문구,5,4,76,96,0,1,,,,,,,B
2023-05-31,11,수요일,서대문구,5,4,198,291,0,1,,,,,,,B
2023-05-31,12,수요일,서대문구,5,4,198,281,0,1,,,,,,,B
2023-05-31,13,수요일,서대문구,5,4,132,189,0,1,,,,,,,B
2023-05-31,14,수요일,서대문구,5,4,94,135,0,1,,,,,,,B
2023-05-31,15,수요일,서대문구,5,4,119,187,0,1,,,,,,,B
2023-05-31,16,수요일,서대문구,5,4,181,275,0,1,,,,,,,B
2023-05-31,17,수요일,서대문구,5,4,258,366,0,1,,,,,,,B
2023-05-31,18,수요일,서대문구,5,4,340,547,0,1,,,,,,,B
2023-05-31,19,수요일,서대문구,5,4,338,525,0,1,,,,,,,B
2023-05-31,20,수요일,서대문구,5,4,245,366,0,1,,,,,,,B
2023-05-31,21,수요일,서대문구,5,4,140,219,0,1,,,,,,,B
2023-05-31,22,수요일,서대문구,5,4,119,187,0,1,,,,,,,B
2023-05-31,23,수요일,서대문구,5,4,88,137,0,1,,,,,,,B
2023-05-31,9,수요일,서초구,5,4,72,105,0,1,,,,,,,B
2023-05-31,10,수요일,서초구,5,4,181,280,0,1,,,,,,,B
2023-05-31,11,수요일,서초구,5,4,425,877,0,1,,,,,,,B
2023-05-31,12,수요일,서초구,5,4,328,541,0,1,,,,,,,B
2023-05-31,13,수요일,서초구,5,4,214,362,0,1,,,,,,,B
2023-05-31,14,수요일,서초구,5,4,143,230,0,1,,,,,,,B
2023-05-31,15,수요일,서초구,5,4,192,349,0,1,,,,,,,B
2023-05-31,16,수요일,서초구,5,4,238,429,0,1,,,,,,,B
2023-05-31,17,수요일,서초구,5,4,340,605,0,1,,,,,,,B
2023-05-31,18,수요일,서초구,5,4,469,948,0,1,,,,,,,B
2023-05-31,19,수요일,서초구,5,4,440,774,0,1,,,,,,,B
2023-05-31,20,수요일,서초구,5,4,301,503,0,1,,,,,,,B
2023-05-31,21,수요일,서초구,5,4,199,329,0,1,,,,,,,B
2023-05-31,22,수요일,서초구,5,4,154,243,0,1,,,,,,,B
2023-05-31,23,수요일,서초구,5,4,87,123,0,1,,,,,,,B
2023-05-31,9,수요일,성동구,5,4,39,49,0,1,,,,,,,B
2023-05-31,10,수요일,성동구,5,4,79,123,0,1,,,,,,,B
2023-05-31,11,수요일,성동구,5,4,211,423,0,1,,,,,,,B
2023-05-31,12,수요일,성동구,5,4,200,359,0,1,,,,,,,B
2023-05-31,13,수요일,성동구,5,4,142,244,0,1,,,,,,,B
2023-05-31,14,수요일,성동구,5,4,94,155,0,1,,,,,,,B
2023-05-31,15,수요일,성동구,5,4,111,216,0,1,,,,,,,B
2023-05-31,16,수요일,성동구,5,4,134,241,0,1,,,,,,,B
2023-05-31,17,수요일,성동구,5,4,214,395,0,1,,,,,,,B
2023-05-31,18,수요일,성동구,5,4,304,597,0,1,,,,,,,B
2023-05-31,19,수요일,성동구,5,4,302,584,0,1,,,,,,,B
2023-05-31,20,수요일,성동구,5,4,215,381,0,1,,,,,,,B
2023-05-31,21,수요일,성동구,5,4,148,258,0,1,,,,,,,B
2023-05-31,22,수요일,성동구,5,4,92,172,0,1,,,,,,,B
2023-05-31,23,수요일,성동구,5,4,58,98,0,1,,,,,,,B
2023-05-31,9,수요일,성북구,5,4,48,82,0,1,,,,,,,B
2023-05-31,10,수요일,성북구,5,4,103,166,0,1,,,,,,,B
2023-05-31,11,수요일,성북구,5,4,237,470,0,1,,,,,,,B
2023-05-31,12,수요일,성북구,5,4,245,426,0,1,,,,,,,B
2023-05-31,13,수요일,성북구,5,4,171,294,0,1,,,,,,,B
2023-05-31,14,수요일,성북구,5,4,133,241,0,1,,,,,,,B
2023-05-31,15,수요일,성북구,5,4,158,306,0,1,,,,,,,B
2023-05-31,16,수요일,성북구,5,4,205,397,0,1,,,,,,,B
2023-05-31,17,수요일,성북구,5,4,295,511,0,1,,,,,,,B
2023-05-31,18,수요일,성북구,5,4,387,810,0,1,,,,,,,B
2023-05-31,19,수요일,성북구,5,4,397,751,0,1,,,,,,,B
2023-05-31,20,수요일,성북구,5,4,288,499,0,1,,,,,,,B
2023-05-31,21,수요일,성북구,5,4,216,363,0,1,,,,,,,B
2023-05-31,22,수요일,성북구,5,4,153,282,0,1,,,,,,,B
2023-05-31,23,수요일,성북구,5,4,106,184,0,1,,,,,,,B
2023-05-31,9,수요일,송파구,5,4,102,209,0,1,,,,,,,B
2023-05-31,10,수요일,송파구,5,4,209,435,0,1,,,,,,,B
2023-05-31,11,수요일,송파구,5,4,439,1173,0,1,,,,,,,B
2023-05-31,12,수요일,송파구,5,4,417,938,0,1,,,,,,,B
2023-05-31,13,수요일,송파구,5,4,302,719,0,1,,,,,,,B
2023-05-31,14,수요일,송파구,5,4,247,507,0,1,,,,,,,B
2023-05-31,15,수요일,송파구,5,4,278,727,0,1,,,,,,,B
2023-05-31,16,수요일,송파구,5,4,340,838,0,1,,,,,,,B
2023-05-31,17,수요일,송파구,5,4,516,1216,0,1,,,,,,,B
2023-05-31,18,수요일,송파구,5,4,687,1951,0,1,,,,,,,B
2023-05-31,19,수요일,송파구,5,4,699,1868,0,1,,,,,,,B
2023-05-31,20,수요일,송파구,5,4,514,1224,0,1,,,,,,,B
2023-05-31,21,수요일,송파구,5,4,341,808,0,1,,,,,,,B
2023-05-31,22,수요일,송파구,5,4,260,679,0,1,,,,,,,B
2023-05-31,23,수요일,송파구,5,4,159,369,0,1,,,,,,,B
2023-05-31,9,수요일,양천구,5,4,30,43,0,1,,,,,,,B
2023-05-31,10,수요일,양천구,5,4,56,83,0,1,,,,,,,B
2023-05-31,11,수요일,양천구,5,4,152,278,0,1,,,,,,,B
2023-05-31,12,수요일,양천구,5,4,175,317,0,1,,,,,,,B
2023-05-31,13,수요일,양천구,5,4,131,204,0,1,,,,,,,B
2023-05-31,14,수요일,양천구,5,4,107,174,0,1,,,,,,,B
2023-05-31,15,수요일,양천구,5,4,131,253,0,1,,,,,,,B
2023-05-31,16,수요일,양천구,5,4,175,351,0,1,,,,,,,B
2023-05-31,17,수요일,양천구,5,4,236,449,0,1,,,,,,,B
2023-05-31,18,수요일,양천구,5,4,332,674,0,1,,,,,,,B
2023-05-31,19,수요일,양천구,5,4,343,643,0,1,,,,,,,B
2023-05-31,20,수요일,양천구,5,4,253,409,0,1,,,,,,,B
2023-05-31,21,수요일,양천구,5,4,167,273,0,1,,,,,,,B
2023-05-31,22,수요일,양천구,5,4,126,207,0,1,,,,,,,B
2023-05-31,23,수요일,양천구,5,4,58,76,0,1,,,,,,,B
2023-05-31,9,수요일,영등포구,5,4,62,101,0,1,,,,,,,B
2023-05-31,10,수요일,영등포구,5,4,182,400,0,1,,,,,,,B
2023-05-31,11,수요일,영등포구,5,4,329,825,0,1,,,,,,,B
2023-05-31,12,수요일,영등포구,5,4,250,493,0,1,,,,,,,B
2023-05-31,13,수요일,영등포구,5,4,189,387,0,1,,,,,,,B
2023-05-31,14,수요일,영등포구,5,4,130,261,0,1,,,,,,,B
2023-05-31,15,수요일,영등포구,5,4,151,352,0,1,,,,,,,B
2023-05-31,16,수요일,영등포구,5,4,214,484,0,1,,,,,,,B
2023-05-31,17,수요일,영등포구,5,4,313,672,0,1,,,,,,,B
2023-05-31,18,수요일,영등포구,5,4,482,1253,0,1,,,,,,,B
2023-05-31,19,수요일,영등포구,5,4,478,1137,0,1,,,,,,,B
