"real_data.reg_date","real_data.pick_rgn2_nm","real_data.hour_reg","fit","lwr","upr"
2023-05-08,"동작구","12",214.654981999173,179.964514097682,249.345449900664
2023-05-08,"마포구","12",376.97340071378,342.278826497885,411.667974929674
2023-05-08,"서대문구","12",194.527086554002,159.836467583859,229.217705524145
2023-05-08,"서초구","12",333.455794865906,298.763996158906,368.147593572905
2023-05-08,"성동구","12",230.712968499057,196.023556670156,265.402380327959
2023-05-08,"성북구","12",261.920414451171,227.225462045304,296.615366857038
2023-05-08,"송파구","12",488.927686095323,454.222981993165,523.632390197481
2023-05-08,"양천구","12",214.234515989069,179.540569802304,248.928462175834
2023-05-08,"영등포구","12",314.456250277335,279.760857702268,349.151642852401
2023-05-08,"용산구","12",178.943852205239,144.254629403833,213.633075006644
2023-05-08,"은평구","12",174.30837680254,139.613128333756,209.003625271324
2023-05-08,"종로구","12",127.611283911213,92.9235048164011,162.299063006025
2023-05-08,"중구","12",139.484983318888,104.797171151107,174.172795486669
2023-05-08,"중랑구","12",134.854331648562,100.164009322028,169.544653975097
2023-05-08,"강남구","13",529.688983762817,494.993365306144,564.38460221949
2023-05-08,"강동구","13",151.469648340824,116.777411711936,186.161884969711
2023-05-08,"강북구","13",118.078474529818,83.3882429194176,152.768706140218
2023-05-08,"강서구","13",273.18751917069,238.487973500809,307.88706484057
2023-05-08,"관악구","13",363.433548982918,328.726683988368,398.140413977469
2023-05-08,"광진구","13",163.939235549503,129.247213450358,198.631257648648
2023-05-08,"구로구","13",140.666931892039,105.974761321341,175.359102462736
2023-05-08,"금천구","13",105.082951249201,70.3936008262136,139.772301672188
2023-05-08,"노원구","13",173.716994736781,139.024738779084,208.409250694478
2023-05-08,"도봉구","13",69.5167811521004,34.8277791220237,104.205783182177
2023-05-08,"동대문구","13",163.755420031242,129.064873459245,198.44596660324
2023-05-08,"동작구","13",174.99975011584,140.308910176688,209.690590054992
2023-05-08,"마포구","13",289.104897838822,254.411908089381,323.797887588263
2023-05-08,"서대문구","13",151.993203072901,117.301867316134,186.684538829669
2023-05-08,"서초구","13",227.337658532396,192.646382524373,262.028934540419
2023-05-08,"성동구","13",159.555426232666,124.864577486034,194.246274979297
2023-05-08,"성북구","13",203.644013073164,168.950406495851,238.337619650477
2023-05-08,"송파구","13",395.975028783397,361.268162270208,430.681895296587
2023-05-08,"양천구","13",168.670923858321,133.977912738739,203.363934977903
2023-05-08,"영등포구","13",255.044126732746,220.34650809886,289.741745366632
2023-05-08,"용산구","13",126.076194060275,91.3871170949497,160.765271025601
2023-05-08,"은평구","13",142.653763181688,107.961645397822,177.345880965554
2023-05-08,"종로구","13",83.6527504321468,48.9648114798022,118.340689384492
2023-05-08,"중구","13",83.5292970663575,48.8408785981061,118.217715534609
2023-05-08,"중랑구","13",109.391440967148,74.7013151935695,144.081566740727
2023-05-08,"강남구","14",411.001717152663,376.31050749785,445.692926807475
2023-05-08,"강동구","14",111.198896036216,76.508158488098,145.889633584334
2023-05-08,"강북구","14",86.8962328881861,52.2073790014917,121.585086774881
2023-05-08,"강서구","14",197.319735712837,162.625814769178,232.013656656496
2023-05-08,"관악구","14",293.984415576448,259.286082480864,328.682748672033
2023-05-08,"광진구","14",124.549745983587,89.8597766930533,159.239715274121
2023-05-08,"구로구","14",98.5724881475492,63.883266584484,133.261709710614
2023-05-08,"금천구","14",86.6022732697143,51.912611266037,121.291935273392
2023-05-08,"노원구","14",141.758033578806,107.066834670721,176.44923248689
2023-05-08,"도봉구","14",54.2758200350031,19.5874879680824,88.9641521019238
2023-05-08,"동대문구","14",130.683556133682,95.9943461237071,165.372766143658
2023-05-08,"동작구","14",125.680874008267,90.9913066919582,160.370441324576
2023-05-08,"마포구","14",229.953295596323,195.262060806465,264.644530386181
2023-05-08,"서대문구","14",113.416779521511,78.7269179168615,148.10664112616
2023-05-08,"서초구","14",167.183749159508,132.494049413894,201.873448905122
2023-05-08,"성동구","14",112.515985757586,77.8273499338959,147.204621581276
2023-05-08,"성북구","14",146.285750218328,111.596043709926,180.97545672673
2023-05-08,"송파구","14",294.709411008479,260.012526731432,329.406295285527
2023-05-08,"양천구","14",121.912041995594,87.2205299153367,156.603554075852
2023-05-08,"영등포구","14",193.596955814115,158.902442748436,228.291468879794
2023-05-08,"용산구","14",97.4652687995508,62.7763255517383,132.154212047363
2023-05-08,"은평구","14",109.30715731949,74.6173142039625,143.997000435018
2023-05-08,"종로구","14",65.1425409077542,30.4545437642776,99.8305380512307
2023-05-08,"중구","14",63.4206487612978,28.7325336007127,98.1087639218829
2023-05-08,"중랑구","14",82.1246060538988,47.4359377418624,116.813274365935
2023-05-08,"강남구","15",381.98881067072,347.298773348067,416.678847993372
2023-05-08,"강동구","15",104.971124568358,70.2821174145764,139.660131722139
2023-05-08,"강북구","15",78.162082638325,43.4739520262837,112.850213250366
2023-05-08,"강서구","15",189.496357791415,154.802968515403,224.189747067427
2023-05-08,"관악구","15",267.17318475974,232.478226771924,301.868142747556
2023-05-08,"광진구","15",117.009025385422,82.3189651116006,151.699085659243
2023-05-08,"구로구","15",96.1786454297712,61.4883958820804,130.868894977462
2023-05-08,"금천구","15",77.4371328576494,42.7471418746231,112.127123840676
2023-05-08,"노원구","15",129.34945553099,94.6605662860611,164.038344775918
2023-05-08,"도봉구","15",55.9232354383197,21.2349602249757,90.6115106516638
2023-05-08,"동대문구","15",109.016953752898,74.3281108643969,143.7057966414
2023-05-08,"동작구","15",122.714956636076,88.0259513447736,157.403961927378
2023-05-08,"마포구","15",206.613047606606,171.921960549039,241.304134664173
2023-05-08,"서대문구","15",107.16973991927,72.4811965160356,141.858283322505
2023-05-08,"서초구","15",154.859334941914,120.169854610557,189.548815273271
2023-05-08,"성동구","15",106.805500005881,72.1162429293113,141.49475708245
2023-05-08,"성북구","15",141.915710392479,107.226370141204,176.605050643753
2023-05-08,"송파구","15",284.33206898656,249.637914558679,319.026223414441
2023-05-08,"양천구","15",113.215545309615,78.52677863715,147.904311982081
2023-05-08,"영등포구","15",168.876065514141,134.184877969724,203.567253058558
2023-05-08,"용산구","15",88.2183641606093,53.5293409848022,122.907387336416
2023-05-08,"은평구","15",100.823357763393,66.1344588289942,135.512256697793
2023-05-08,"종로구","15",52.3738438397054,17.6859435298801,87.0617441495307
2023-05-08,"중구","15",59.46902021348,24.7811129045678,94.1569275223922
2023-05-08,"중랑구","15",82.4160713547142,47.7269906091676,117.105152100261
2023-05-08,"강남구","16",452.15481561279,417.465426727733,486.844204497848
2023-05-08,"강동구","16",131.357985552455,96.6686654949495,166.04730560996
2023-05-08,"강북구","16",94.3282745965616,59.6395891011829,129.01696009194
2023-05-08,"강서구","16",237.057259959443,202.363806378014,271.750713540872
2023-05-08,"관악구","16",335.925080788683,301.228516973321,370.621644604044
2023-05-08,"광진구","16",135.498653532595,100.808845455452,170.188461609738
2023-05-08,"구로구","16",114.721794318943,80.0330361613093,149.410552476577
2023-05-08,"금천구","16",91.4711311265736,56.7815053389759,126.160756914171
2023-05-08,"노원구","16",149.179874002165,114.491104145024,183.868643859306
2023-05-08,"도봉구","16",67.3744365024821,32.6859905921287,102.062882412836
2023-05-08,"동대문구","16",142.069376531246,107.381021339595,176.757731722897
2023-05-08,"동작구","16",153.75397040923,119.064723632144,188.443217186316
2023-05-08,"마포구","16",253.946289362162,219.255058343309,288.637520381015
2023-05-08,"서대문구","16",146.516959517798,111.828855481594,181.205063554002
2023-05-08,"서초구","16",198.025043885896,163.335493326375,232.714594445418
2023-05-08,"성동구","16",131.9705207821,97.2812637296105,166.65977783459
2023-05-08,"성북구","16",163.247198508566,128.558792742982,197.935604274149
2023-05-08,"송파구","16",332.298064550658,297.605045577085,366.99108352423
2023-05-08,"양천구","16",153.746328713076,119.058228472572,188.434428953579
2023-05-08,"영등포구","16",212.885864209158,178.192601446828,247.579126971487
2023-05-08,"용산구","16",114.343292825467,79.6540201607273,149.032565490206
2023-05-08,"은평구","16",130.465821112738,95.7761952099643,165.155447015511
2023-05-08,"종로구","16",67.584691446945,32.8968101053208,102.272572788569
2023-05-08,"중구","16",75.4619475154238,40.7739578763276,110.14993715452
2023-05-08,"중랑구","16",99.923933979125,65.2354960767769,134.612371881473
2023-05-08,"강남구","17",656.504454426321,621.815561169158,691.193347683483
2023-05-08,"강동구","17",213.73189138115,179.040748367737,248.423034394563
2023-05-08,"강북구","17",160.848477053032,126.15847186522,195.538482240844
2023-05-08,"강서구","17",382.740358752842,348.042903169171,417.437814336514
2023-05-08,"관악구","17",512.172674373777,477.473701916079,546.871646831474
2023-05-08,"광진구","17",210.922378404888,176.231891149256,245.61286566052
2023-05-08,"구로구","17",202.110787477072,167.419168809756,236.802406144388
2023-05-08,"금천구","17",147.269071805186,112.580123922118,181.958019688254
2023-05-08,"노원구","17",249.488681885746,214.797203713629,284.180160057864
2023-05-08,"도봉구","17",107.524696032385,72.8364109387369,142.212981126032
2023-05-08,"동대문구","17",226.508996939946,191.820551792506,261.197442087385
2023-05-08,"동작구","17",246.297316380522,211.606010522895,280.988622238148
2023-05-08,"마포구","17",396.395755059624,361.701720263126,431.089789856122
2023-05-08,"서대문구","17",245.796916326886,211.107863599325,280.485969054446
2023-05-08,"서초구","17",328.044270478628,293.35304348101,362.735497476246
2023-05-08,"성동구","17",233.813434192664,199.123503085438,268.50336529989
2023-05-08,"성북구","17",295.669620755355,260.979940182317,330.359301328394
2023-05-08,"송파구","17",527.224648615367,492.523495636291,561.925801594443
2023-05-08,"양천구","17",240.693456906903,206.003737882246,275.383175931561
2023-05-08,"영등포구","17",362.623795214392,327.930759501708,397.316830927075
2023-05-08,"용산구","17",183.923767121439,149.234925329951,218.612608912927
2023-05-08,"은평구","17",207.771310234617,173.080630316016,242.461990153219
2023-05-08,"종로구","17",129.940012617367,95.2522156302895,164.627809604444
2023-05-08,"중구","17",118.743394397096,84.055630029521,153.431158764671
2023-05-08,"중랑구","17",142.454157450854,107.765248499429,177.14306640228
2023-05-08,"강남구","18",855.756871463309,821.065363882228,890.44837904439
2023-05-08,"강동구","18",289.600250755583,254.909935986723,324.290565524442
2023-05-08,"강북구","18",214.575138443737,179.886273788828,249.264003098646
2023-05-08,"강서구","18",526.552517957559,491.858556042565,561.246479872552
2023-05-08,"관악구","18",680.810015432048,646.111730323507,715.508300540588
2023-05-08,"광진구","18",301.678836682946,266.988109480162,336.36956388573
2023-05-08,"구로구","18",292.596108428501,257.905181599717,327.287035257286
2023-05-08,"금천구","18",225.556507929325,190.868633679055,260.244382179596
2023-05-08,"노원구","18",342.571868695975,307.881072818042,377.262664573908
2023-05-08,"도봉구","18",159.483237008028,124.794786753092,194.171687262963
2023-05-08,"동대문구","18",321.68221203247,286.993639394364,356.370784670575
2023-05-08,"동작구","18",336.92779054194,302.238455427385,371.617125656495
2023-05-08,"마포구","18",560.208210789991,525.516512020163,594.899909559819
2023-05-08,"서대문구","18",339.213339203038,304.524770574591,373.901907831486
2023-05-08,"서초구","18",437.051771386327,402.363491389535,471.740051383119
2023-05-08,"성동구","18",318.793896660853,284.10564182762,353.482151494086
2023-05-08,"성북구","18",393.920759166298,359.230405882776,428.611112449821
2023-05-08,"송파구","18",677.316852768622,642.62268999357,712.011015543674
2023-05-08,"양천구","18",312.250933874569,277.561808142257,346.940059606881
2023-05-08,"영등포구","18",498.2467625786,463.556441415254,532.937083741945
2023-05-08,"용산구","18",256.282519194788,221.593706467571,290.971331922004
2023-05-08,"은평구","18",288.684855355015,253.994835589976,323.374875120054
2023-05-08,"종로구","18",178.043781969229,143.355769506884,212.731794431574
2023-05-08,"중구","18",184.578697357624,149.890648284501,219.266746430747
2023-05-08,"중랑구","18",219.340717477268,184.651636839325,254.029798115211
2023-05-08,"강남구","19",841.660800003432,806.970373865303,876.351226141562
2023-05-08,"강동구","19",290.990792795902,256.301686828557,325.679898763246
2023-05-08,"강북구","19",216.80935794499,182.120919058693,251.497796831288
2023-05-08,"강서구","19",539.641711214431,504.950263854318,574.333158574543
2023-05-08,"관악구","19",708.11671902397,673.419949067936,742.813488980005
2023-05-08,"광진구","19",301.915659133104,267.226215463034,336.605102803175
2023-05-08,"구로구","19",302.833110287539,268.144656755337,337.521563819741
2023-05-08,"금천구","19",235.853293728348,201.164994182275,270.541593274421
2023-05-08,"노원구","19",329.81016085588,295.120905776502,364.499415935258
2023-05-08,"도봉구","19",157.585599988037,122.897275757963,192.27392421811
2023-05-08,"동대문구","19",313.226285088062,278.537799617453,347.91477055867
2023-05-08,"동작구","19",329.49011356904,294.800601137083,364.179626000996
2023-05-08,"마포구","19",547.9579799944,513.267445214348,582.648514774452
2023-05-08,"서대문구","19",316.816513567344,282.128542418689,351.504484716
2023-05-08,"서초구","19",397.962534272054,363.274685131798,432.65038341231
2023-05-08,"성동구","19",295.376651047363,260.688440027091,330.064862067636
2023-05-08,"성북구","19",379.456236380224,344.767974290396,414.144498470052
2023-05-08,"송파구","19",691.66025314746,656.966345867305,726.354160427614
2023-05-08,"양천구","19",313.411405536108,278.723010409328,348.099800662887
2023-05-08,"영등포구","19",469.322620735733,434.632176168747,504.01306530272
2023-05-08,"용산구","19",267.319782900806,232.631512158674,302.008053642939
2023-05-08,"은평구","19",310.780158748863,276.091407985398,345.468909512327
2023-05-08,"종로구","19",150.716581105819,116.028508453215,185.404653758422
2023-05-08,"중구","19",161.566337432146,126.878142014616,196.254532849676
2023-05-08,"중랑구","19",229.337614700997,194.648933032241,264.026296369752
2023-05-08,"강남구","20",622.552564992992,587.864171591393,657.24095839459
2023-05-08,"강동구","20",214.717030126775,180.027905563172,249.406154690378
2023-05-08,"강북구","20",171.646462597846,136.958371466697,206.334553728994
2023-05-08,"강서구","20",405.636630861768,370.947116877914,440.326144845623
2023-05-08,"관악구","20",587.502382225799,552.80606167665,622.198702774947
2023-05-08,"광진구","20",221.133637289269,186.445435842326,255.821838736211
2023-05-08,"구로구","20",222.108672912876,187.420520597431,256.79682522832
2023-05-08,"금천구","20",174.798052757146,140.109539866104,209.486565648188
2023-05-08,"노원구","20",240.948204032014,206.258750255075,275.637657808953
2023-05-08,"도봉구","20",111.20053863365,76.5126846699164,145.888392597383
2023-05-08,"동대문구","20",226.159757425263,191.471692296593,260.847822553932
2023-05-08,"동작구","20",235.823360083803,201.135110952694,270.511609214912
2023-05-08,"마포구","20",397.075907974799,362.387361769886,431.764454179713
2023-05-08,"서대문구","20",223.018822447903,188.330962396811,257.706682498994
2023-05-08,"서초구","20",258.303819670043,223.615642540061,292.991996800026
2023-05-08,"성동구","20",206.097116951783,171.408861200149,240.785372703418
2023-05-08,"성북구","20",273.933709490717,239.245404541393,308.62201444004
2023-05-08,"송파구","20",498.553657268934,463.861091175293,533.246223362575
2023-05-08,"양천구","20",227.587726886881,192.899690136756,262.275763637005
2023-05-08,"영등포구","20",323.662316303397,288.972633566301,358.351999040492
2023-05-08,"용산구","20",180.949947126365,146.262178622702,215.637715630028
2023-05-08,"은평구","20",239.463603178841,204.775510467636,274.151695890047
2023-05-08,"종로구","20",105.00629598426,70.3183890928253,139.694202875696
2023-05-08,"중구","20",120.144324789939,85.4564606127272,154.83218896715
2023-05-08,"중랑구","20",183.193348296464,148.50550524685,217.881191346079
2023-05-08,"강남구","21",451.799260581843,417.11006321734,486.488457946345
2023-05-08,"강동구","21",144.196056969642,109.50775002401,178.884363915275
2023-05-08,"강북구","21",118.287814684414,83.5998205027557,152.975808866072
2023-05-08,"강서구","21",287.351222828018,252.661897362578,322.040548293459
2023-05-08,"관악구","21",453.621728131571,418.929685453837,488.313770809305
2023-05-08,"광진구","21",159.613493562284,124.925616890277,194.30137023429
2023-05-08,"구로구","21",141.248417650232,106.560062253682,175.936773046782
2023-05-08,"금천구","21",113.064339787231,78.3760278398626,147.7526517346
2023-05-08,"노원구","21",154.292730872596,119.604265450907,188.981196294285
2023-05-08,"도봉구","21",68.5748448690824,33.8869247211986,103.262765016966
2023-05-08,"동대문구","21",165.269955625818,130.581673576997,199.958237674638
2023-05-08,"동작구","21",154.672611253828,119.984269828442,189.360952679214
2023-05-08,"마포구","21",258.548544844785,223.860364043386,293.236725646184
2023-05-08,"서대문구","21",148.989146265768,114.301080041676,183.67721248986
2023-05-08,"서초구","21",169.020498678918,134.332475691347,203.708521666489
2023-05-08,"성동구","21",136.547472071797,101.859614555999,171.235329587595
2023-05-08,"성북구","21",178.463420578494,143.775437511753,213.151403645234
2023-05-08,"송파구","21",356.423615034024,321.733512642303,391.113717425745
2023-05-08,"양천구","21",142.840419261465,108.152326904291,177.528511618639
2023-05-08,"영등포구","21",235.70957078891,201.020860133345,270.398281444475
2023-05-08,"용산구","21",118.193300150487,83.5053833710238,152.881216929951
2023-05-08,"은평구","21",154.722520319727,120.034169049726,189.410871589728
2023-05-08,"종로구","21",69.3403415464723,34.6524883207115,104.028194772233
2023-05-08,"중구","21",64.6859913863614,29.9981918977344,99.3737908749883
2023-05-08,"중랑구","21",128.81546019511,94.1271106872075,163.503809703013
2023-05-08,"강남구","22",362.980877779505,328.291125784553,397.670629774457
2023-05-08,"강동구","22",100.350640691317,65.6625327155143,135.038748667119
2023-05-08,"강북구","22",83.8885450823739,49.2005486322751,118.576541532473
2023-05-08,"강서구","22",204.825902106344,170.136836788436,239.514967424252
2023-05-08,"관악구","22",335.995736319422,301.306159733184,370.68531290566
2023-05-08,"광진구","22",116.52690315664,81.8388231734286,151.214983139852
2023-05-08,"구로구","22",95.3552190869861,60.6669646241364,130.043473549836
2023-05-08,"금천구","22",75.662464720916,40.9743567127052,110.350572729127
2023-05-08,"노원구","22",101.09422076134,66.4063916651585,135.782049857521
2023-05-08,"도봉구","22",45.1785552791934,10.4907649419274,79.8663456164595
2023-05-08,"동대문구","22",113.04659245554,78.3587604259688,147.734424485111
2023-05-08,"동작구","22",114.925899455897,80.2378959239247,149.61390298787
2023-05-08,"마포구","22",184.265320599157,149.577347450339,218.953293747975
2023-05-08,"서대문구","22",116.663302543509,81.9754268638207,151.351178223197
2023-05-08,"서초구","22",119.915838798181,85.2279346314593,154.603742964903
2023-05-08,"성동구","22",90.3019164438905,55.6141611483695,124.989671739412
2023-05-08,"성북구","22",128.07987803155,93.3921194413699,162.76763662173
2023-05-08,"송파구","22",249.210041936071,214.521501381825,283.898582490316
2023-05-08,"양천구","22",106.938565936709,72.2506317651682,141.626500108249
2023-05-08,"영등포구","22",165.065118329949,130.376687306199,199.7535493537
2023-05-08,"용산구","22",80.5610751163624,45.87318970031,115.248960532415
2023-05-08,"은평구","22",113.426495679406,78.7384477754202,148.114543583391
2023-05-08,"종로구","22",48.5340068312882,13.8460332319797,83.2219804305966
2023-05-08,"중구","22",48.1879833632252,13.5001997093906,82.8757670170599
2023-05-08,"중랑구","22",91.6583311367627,56.9701713535197,126.346490920006
2023-05-08,"강남구","23",280.448252924486,245.758508579023,315.137997269949
2023-05-08,"강동구","23",59.6160982593458,24.9281371914952,94.3040593271965
2023-05-08,"강북구","23",47.8047978628617,13.1169218593695,82.492673866354
2023-05-08,"강서구","23",140.41224054434,105.723677350926,175.100803737753
2023-05-08,"관악구","23",265.840398917388,231.15121296426,300.529584870516
2023-05-08,"광진구","23",74.9529942122093,40.2651310763417,109.640857348077
2023-05-08,"구로구","23",51.7610711778186,17.0731986646292,86.448943691008
2023-05-08,"금천구","23",47.9809749131951,13.2929811286651,82.668968697725
2023-05-08,"노원구","23",59.3840489632045,24.6961877540687,94.0719101723404
2023-05-08,"도봉구","23",26.3122033293044,-8.37581903628478,61.0002256948936
2023-05-08,"동대문구","23",74.8178787842947,40.1299884696346,109.505769098955
2023-05-08,"동작구","23",71.4365075729408,36.7485845306289,106.124430615253
2023-05-08,"마포구","23",128.121258919196,93.4327008489138,162.809816989478
2023-05-08,"서대문구","23",78.5534714438698,43.8655219174265,113.241420970313
2023-05-08,"서초구","23",70.4906711331321,35.8025931250096,105.178749141255
2023-05-08,"성동구","23",61.5505862920008,26.8628191144729,96.2383534695288
2023-05-08,"성북구","23",87.7638874074628,53.0759667638402,122.451808051086
2023-05-08,"송파구","23",172.042257548125,137.353579313195,206.730935783054
2023-05-08,"양천구","23",56.4181308348669,21.7302456912768,91.106015978457
2023-05-08,"영등포구","23",112.654754867015,77.9668760977821,147.342633636249
2023-05-08,"용산구","23",51.4751179712319,16.7873186915046,86.1629172509592
2023-05-08,"은평구","23",72.9762573434797,38.2882855691601,107.664229117799
2023-05-08,"종로구","23",25.6017241930141,-9.08625233190867,60.2897007179369
2023-05-08,"중구","23",37.6985223254026,3.01054154816368,72.3865031026415
2023-05-08,"중랑구","23",52.1830101116173,17.4950162170246,86.8710040062099
2023-05-09,"강남구","9",175.454014435333,140.763940337813,210.144088532852
2023-05-09,"강동구","9",29.0956840709424,-5.59232590724764,63.7836940491324
2023-05-09,"강북구","9",16.8658452724414,-17.8221642689714,51.5538548138543
2023-05-09,"강서구","9",67.0582114551634,32.3703853921406,101.746037518186
2023-05-09,"관악구","9",89.291839795312,54.6031748296744,123.98050476095
2023-05-09,"광진구","9",25.7516152931895,-8.93613247387276,60.4393630602518
2023-05-09,"구로구","9",18.6224728377545,-16.0655465906767,53.3104922661857
2023-05-09,"금천구","9",19.3047228836826,-15.3833902299747,53.9928359973398
2023-05-09,"노원구","9",26.5764779251314,-8.1112521217586,61.2642079720213
2023-05-09,"도봉구","9",4.70923102927227,-29.979077034304,39.3975390928486
